run,method,seed,query_set,task,subset,ndcg_at_10
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,aops,0.0292
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,theoremqa_theorems,0.3128
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,theoremqa_questions,0.2007
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,biology,0.3566
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,earth_science,0.3434
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,economics,0.2642
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,psychology,0.3262
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,robotics,0.1844
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,stackoverflow,0.2672
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,sustainable_living,0.2437
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,pony,0.0226
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,leetcode,0.1025
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,aops,0.0260
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,theoremqa_theorems,0.2977
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,3407,original,BrightRetrieval,theoremqa_questions,0.1980
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,biology,0.3927
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,earth_science,0.3467
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,economics,0.2639
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,psychology,0.3333
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,robotics,0.1752
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,stackoverflow,0.2767
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,sustainable_living,0.2441
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,pony,0.0235
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,leetcode,0.1023
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,aops,0.0334
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,theoremqa_theorems,0.2978
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,42,original,BrightRetrieval,theoremqa_questions,0.1990
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,biology,0.4047
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,earth_science,0.3675
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,economics,0.2729
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,psychology,0.3501
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,robotics,0.1758
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,stackoverflow,0.2569
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,sustainable_living,0.2325
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,pony,0.0239
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,leetcode,0.1032
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,aops,0.0280
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,theoremqa_theorems,0.3142
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,2026,original,BrightRetrieval,theoremqa_questions,0.1923
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,biology,0.3948
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,earth_science,0.3675
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,economics,0.2768
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,psychology,0.3396
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,robotics,0.1784
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,stackoverflow,0.2668
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,sustainable_living,0.2450
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,pony,0.0227
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,leetcode,0.0993
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,aops,0.0288
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,theoremqa_theorems,0.2945
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,3407,original,BrightRetrieval,theoremqa_questions,0.1968
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,biology,0.3998
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,earth_science,0.3676
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,economics,0.2717
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,psychology,0.3499
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,robotics,0.1802
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,stackoverflow,0.2653
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,sustainable_living,0.2320
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,pony,0.0223
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,leetcode,0.0987
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,aops,0.0249
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,theoremqa_theorems,0.2991
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K3-T1,42,original,BrightRetrieval,theoremqa_questions,0.1948
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,biology,0.4146
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,earth_science,0.3622
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,economics,0.2697
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,psychology,0.3422
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,robotics,0.1786
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,stackoverflow,0.2804
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,sustainable_living,0.2441
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,pony,0.0229
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,leetcode,0.0997
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,aops,0.0253
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_theorems,0.3038
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_questions,0.1986
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,biology,0.4275
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,earth_science,0.3661
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,economics,0.2707
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,psychology,0.3507
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,robotics,0.1746
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,stackoverflow,0.2759
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,sustainable_living,0.2446
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,pony,0.0219
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,leetcode,0.1042
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,aops,0.0247
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_theorems,0.3055
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_questions,0.1956
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,biology,0.4363
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,earth_science,0.3711
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,economics,0.2725
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,psychology,0.3412
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,robotics,0.1859
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,stackoverflow,0.2893
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,sustainable_living,0.2438
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,pony,0.0226
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,leetcode,0.0997
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,aops,0.0274
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_theorems,0.3057
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_questions,0.1951
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,biology,0.3947
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,earth_science,0.3588
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,economics,0.2751
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,psychology,0.3396
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,robotics,0.1757
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,stackoverflow,0.2615
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,sustainable_living,0.2328
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,pony,0.0235
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,leetcode,0.1055
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,aops,0.0290
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,theoremqa_theorems,0.3105
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,2026,original,BrightRetrieval,theoremqa_questions,0.1964
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,biology,0.3777
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,earth_science,0.3612
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,economics,0.2694
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,psychology,0.3359
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,robotics,0.1794
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,stackoverflow,0.2616
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,sustainable_living,0.2423
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,pony,0.0226
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K7-T1,3407,original,BrightRetrieval,leetcode,0.0993
