backbone,method,seed,run,query_set,subset,ndcg_at_10,score,run_status,source
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,aops,0.0313,3.1300000000000003,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,theoremqa_theorems,0.3962399999999999,39.623999999999995,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,theoremqa_questions,0.19799,19.799,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,biology,0.48377,48.376999999999995,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,earth_science,0.48856,48.856,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,economics,0.3051,30.509999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,psychology,0.40802,40.802,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,robotics,0.19458000000000003,19.458000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,stackoverflow,0.31937,31.936999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,sustainable_living,0.26518,26.518000000000004,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,pony,0.07609,7.609000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,leetcode,0.09573000000000001,9.573,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,aops,0.02805,2.8049999999999997,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,theoremqa_theorems,0.39138,39.138,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026,gpt4-reasoning,theoremqa_questions,0.19676,19.676,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,biology,0.28304,28.304000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,earth_science,0.38098,38.098,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,economics,0.23119999999999996,23.119999999999997,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,psychology,0.34823,34.823,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,robotics,0.15007,15.007000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,stackoverflow,0.23921,23.921,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,sustainable_living,0.18407999999999997,18.407999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,pony,0.24284,24.284,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,leetcode,0.1157,11.57,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,aops,0.01523,1.5230000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,theoremqa_theorems,0.24022,24.022,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,e0,42,G1-BGE-M3-E0,gpt4-reasoning,theoremqa_questions,0.14301,14.301,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-E0-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/BAAI__bge-m3__tokens-v2__pool-fp32/5617a9f61b028005a4858fdac845db406aefb181/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,biology,0.36828000000000005,36.828,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,earth_science,0.42692,42.692,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,economics,0.23319000000000004,23.319000000000003,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,psychology,0.31075,31.075000000000003,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,robotics,0.17136000000000004,17.136000000000003,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,stackoverflow,0.21916,21.916,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,sustainable_living,0.24223,24.223,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,pony,0.20088,20.088,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,leetcode,0.04612,4.612,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,aops,0.01241,1.2409999999999999,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,theoremqa_theorems,0.13067,13.067,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,42,G1-BGE-M3-INFONCE,gpt4-reasoning,theoremqa_questions,0.12141,12.141,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,biology,0.3764700000000001,37.647000000000006,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,earth_science,0.43620999999999993,43.620999999999995,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,economics,0.23155,23.155,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,psychology,0.30789,30.789,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,robotics,0.17438000000000003,17.438000000000002,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,stackoverflow,0.21428,21.428,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,sustainable_living,0.236,23.599999999999998,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,pony,0.19869,19.869,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,leetcode,0.03912,3.9120000000000004,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,aops,0.010250000000000002,1.0250000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,theoremqa_theorems,0.13181,13.181000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,3407,G1-BGE-M3-INFONCE-Seed3407,gpt4-reasoning,theoremqa_questions,0.11947,11.947000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,biology,0.36711,36.711,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,earth_science,0.42480000000000007,42.480000000000004,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
bge-m3,infonce,2026,G1-BGE-M3-INFONCE-Seed2026,gpt4-reasoning,economics,0.24102,24.102,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-bge-m3-main/G1-BGE-M3-INFONCE-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-bge-m3-main__G1-BGE-M3-INFONCE-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
